idx,id,cat_id,timestamp,longitude,latitude
3572,22446508,27,1653372000,48.910980224609375,38.42647171020508
3573,22446508,27,1653372000,48.94807815551758,38.48789978027344
3574,22446497,25,1653376121,48.43786,38.22624
3575,22446504,26,1653378257,50.57509,30.33675
3576,22446534,27,1653385388,50.10473,36.44989
3577,22446575,27,1653403285,48.97884,37.8152
3578,22446670,27,1653405300,46.95728,32.01779
3579,22446678,27,1653414000,51.268741607666016,34.21725845336914
3580,22446678,27,1653414000,51.854759216308594,34.24354934692383
3581,22446662,27,1653416766,49.07746,37.47025
3582,22446663,27,1653416814,48.728450775146484,37.594871520996094
3583,22446663,27,1653416814,48.97132873535156,37.823219299316406
3584,22446663,27,1653416814,48.837730407714844,37.606239318847656
3585,22446665,27,1653416961,46.94417,32.39731
3586,22446666,27,1653417114,48.142269134521484,37.74834060668945
3587,22446666,27,1653417114,48.06684112548828,37.67417907714844
3588,22446666,27,1653417114,47.794708251953125,36.63254165649414
3589,22446666,27,1653417114,47.64411163330078,36.230159759521484
3590,22446666,27,1653417114,47.55799102783203,35.395198822021484
3591,22446666,27,1653417114,47.537601470947266,35.829158782958984
3592,22446666,27,1653417114,47.943031311035156,37.467498779296875
3593,22446666,27,1653417114,47.943031311035156,37.467498779296875
3594,22446666,27,1653417114,47.89707946777344,37.37086868286133
3595,22446666,27,1653417114,47.92837905883789,37.51094055175781
3596,22446667,25,1653417179,48.72845,38.22556
3597,22446668,25,1653417295,48.94253,38.54258
3598,22446676,4,1653417609,48.78244,38.57952
3599,22446677,3,1653417658,48.78105,38.58592
3600,22446805,26,1653449640,47.85233,35.17685
3601,22446806,26,1653454260,47.8528,33.39157
3602,22446809,25,1653455596,49.07825,37.46183
3603,22446810,25,1653455644,49.00791,37.78746
3604,22446811,25,1653455689,48.94415,38.53592
3605,22446812,27,1653455763,48.13676834106445,37.73460006713867
3606,22446812,27,1653455763,47.936588287353516,37.49016189575195
3607,22446812,27,1653455763,47.85348892211914,37.488441467285156
